id,num_contrato,fecha,fecha_dictamen,referencia,observaciones,tipo,fecha_inicio,fecha_termino,nuevo_objecto,tipo_monto,importe,iva_importe,total_convenio,num_fianza,fecha_fianza,afianzadora,monto_fianza
1610,SIDUR-PF-18-248.1507,14/01/2019,,C1-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-248 CELEBRADO ENTRE LAS PARTES EL 29 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-006 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-248 CELEBRADO ENTRE LAS PARTES EL 29 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-006 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1611,SIDUR-PF-18-248.1508,14/01/2019,,C1-B,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-248 CELEBRADO ENTRE LAS PARTES EL 29 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-006 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-248 CELEBRADO ENTRE LAS PARTES EL 29 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-006 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1612,SIDUR-PF-18-287.1577,17/01/2019,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-287 CELEBRADO ENTRE LAS PARTES EL 17 DE ENERO DE 2019, SERÁN CON CARGO AL OFICIO SH-NC-19-R-008 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,SERÁN CON CARGO AL OFICIO SH-NC-19-R-008 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019,,,,,,,,
1613,SIDUR-ED-18-290.1556,31/01/2019,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-ED-18-290 CELEBRADO ENTRE LAS PARTES EL 19 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-ED-19-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 16 DE ENERO DE 2019",OB,,,SERÁN CON CARGO AL OFICIO SH-ED-19-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 16 DE ENERO DE 2019,,,,,,,,
1614,SIDUR-ED-18-292.1559,11/01/2019,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-ED-18-292 CELEBRADO ENTRE LAS PARTES EL 19 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-ED-19-R-001 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 09 DE ENERO DE 2019",OB,,,SERÁN CON CARGO AL OFICIO SH-ED-19-R-001 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 09 DE ENERO DE 2019,,,,,,,,
1615,SIDUR-PF-18-296.1499,14/01/2019,,C1-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-296 CELEBRADO ENTRE LAS PARTES EL 21 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-003 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-296 CELEBRADO ENTRE LAS PARTES EL 21 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-003 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1616,SIDUR-PF-18-296.1500,14/01/2019,,C1-B,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-296 CELEBRADO ENTRE LAS PARTES EL 21 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-003 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-296 CELEBRADO ENTRE LAS PARTES EL 21 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-003 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1617,SIDUR-PF-18-205.1482,11/01/2019,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-205 CELEBRADO ENTRE LAS PARTES EL 10 DE AGOSTO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019.",OB,,,SERÁN CON CARGO AL OFICIO SH-NC-19-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019.,,,,,,,,
1618,SIDUR-PF-18-281.1566,14/01/2019,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-281 CELEBRADO ENTRE LAS PARTES EL 10 DE ENERO DE 2019, SERÁN CON CARGO AL OFICIO SH-NC-19-R-002 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,SERÁN CON CARGO AL OFICIO SH-NC-19-R-002 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019,,,,,,,,
1619,SIDUR-PF-18-285.1524,11/01/2019,,C1-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-285 CELEBRADO ENTRE LAS PARTES EL 07 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-285 CELEBRADO ENTRE LAS PARTES EL 07 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1620,SIDUR-PF-18-285.1525,11/01/2019,,C1-B,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-285 CELEBRADO ENTRE LAS PARTES EL 07 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-285 CELEBRADO ENTRE LAS PARTES EL 07 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1621,SIDUR-ED-18-289.1555,31/01/2019,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-ED-18-289 CELEBRADO ENTRE LAS PARTES EL 19 DE DICIEMBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-ED-19-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 16 DE ENERO DE 2019",OB,,,SERÁN CON CARGO AL OFICIO SH-ED-19-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 16 DE ENERO DE 2019,,,,,,,,
1624,SIDUR-PF-17-048.707,21/12/2017,,C2-B,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EL MONTO DEL CONTRATO NO. SIDUR-PF-17-048 CELEBRADO ENTRE LAS PARTES EL 21 DE JUNIO DE 2017, EN LA CANTIDAD DE $1´351,605.55 (SON: UN MILLÓN TRESCIENTOS CINCUENTA Y UN MIL SEISCIENTOS CINCO PESOS 55/100 M.N.). POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $9´744,958.02 (SON: NUEVE MILLONES SETECIENTOS CUARENTA Y CUATRO MIL NOVECIENTOS CINCUENTA Y OCHO PESOS 02/100 M.N.), INCLUYE EL I.V.A. EL INCREMENTO EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 16.10% RESPECTO DEL MONTO DEL CONTRATO ORIGINAL",MT,,,,AM,1165177.20,186428.35,1351605.55,4285-21217-4,21/12/2017,INSURGENTES,135160.55
1625,SIDUR-PF-16-171.339,17/04/2017,,C6,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN REDUCIR EL MONTO DEL CONTRATO SIDUR-PF-16-171 CELEBRADO ENTRE LAS PARTES EL 07 DE JUNIO DE 2016, EN LA CANTIDAD DE $399,313.14 (SON: TRESCIENTOS NOVENTA Y NUEVE MIL TRESCIENTOS TRECE PESOS 14/100 M.N.). POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $6´927,704.14 (SON: SEIS MILLONES NOVECIENTOS VEINTISIETE MIL SETECIENTOS CUATRO PESOS 14/100 M.N.), INCLUYE EL I.V.A. LA REDUCCIÓN EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 6.78% RESPECTO DEL MONTO DEL CONTRATO",MT,,,,RE,344235.46,55077.67,399313.13,,,,
1626,SIDUR-ED-17-095.766,04/09/2018,,C3,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 53 DÍAS NATURALES EL PERÍODO DE EJECUCIÓN DEL CONTRATO NO. SIDUR-ED-17-095 CELEBRADO ENTRE LAS PARTES EL 19 DE JULIO DE 2017, POR LO QUE EL NUEVO PERÍODO DE EJECUCIÓN SERÁ DEL 19 DE JULIO DE 2017 AL 10 DE OCTUBRE DE 2018, DE ACUERDO AL PROGRAMA DE EJECUCIÓN QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,19/07/2017,10/10/2018,,,,,,,,,
1627,SIDUR-PF-18-165.1391,25/01/2019,,C1-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-165 CELEBRADO ENTRE LAS PARTES EL 09 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-165 CELEBRADO ENTRE LAS PARTES EL 09 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1628,SIDUR-PF-18-165.1393,25/01/2019,,C1-B,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-165 CELEBRADO ENTRE LAS PARTES EL 09 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-165 CELEBRADO ENTRE LAS PARTES EL 09 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1629,SIDUR-PF-18-165.1437,25/01/2019,,C1-C,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-165 CELEBRADO ENTRE LAS PARTES EL 09 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-165 CELEBRADO ENTRE LAS PARTES EL 09 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1630,SIDUR-PF-18-099.1279,25/01/2019,,C1-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-099 CELEBRADO ENTRE LAS PARTES EL 06 DE JUNIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-099 CELEBRADO ENTRE LAS PARTES EL 06 DE JUNIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1631,SIDUR-PF-18-099.1286,25/01/2019,,C1-B,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-099 CELEBRADO ENTRE LAS PARTES EL 06 DE JUNIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-099 CELEBRADO ENTRE LAS PARTES EL 06 DE JUNIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1632,SIDUR-PF-18-099.1306,25/01/2019,,C1-C,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-099 CELEBRADO ENTRE LAS PARTES EL 06 DE JUNIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-099 CELEBRADO ENTRE LAS PARTES EL 06 DE JUNIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1633,SIDUR-PF-18-241.1505,11/01/2019,,C2-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-241 CELEBRADO ENTRE LAS PARTES EL 16 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-004 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-241 CELEBRADO ENTRE LAS PARTES EL 16 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-004 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1634,SIDUR-PF-18-241.1506,11/01/2019,,C2-B,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-241 CELEBRADO ENTRE LAS PARTES EL 16 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-004 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-241 CELEBRADO ENTRE LAS PARTES EL 16 DE OCTUBRE DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-004 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 11 DE ENERO DE 2019",,,,,,,,
1635,SIDUR-ED-17-202.878,23/07/2018,,C7,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN REDUCIR EL MONTO DEL CONTRATO SIDUR-ED-17-202 CELEBRADO ENTRE LAS PARTES EL 03 DE OCTUBRE DE 2017, EN LA CANTIDAD DE $138,511.91 (SON: CIENTO TREINTA Y OCHO MIL QUINIENTOS ONCE PESOS 91/100 M.N.). POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $7´291,973.13 (SON: SIETE MILLONES DOSCIENTOS NOVENTAIÚN MIL NOVECIENTOS SETENTA Y TRES PESOS 13/100 M.N.), INCLUYE EL I.V.A. LA REDUCCIÓN EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 1.93% RESPECTO DEL MONTO DEL CONTRATO ORIGINAL",MT,,,,RE,119406.82,19105.09,138511.91,,,,
1636,SIDUR-PF-18-172.1435,25/01/2019,,C1-A,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-172 CELEBRADO ENTRE LAS PARTES EL 10 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-172 CELEBRADO ENTRE LAS PARTES EL 10 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1637,SIDUR-PF-18-172.1448,25/01/2019,,C1-B,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-172 CELEBRADO ENTRE LAS PARTES EL 10 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-172 CELEBRADO ENTRE LAS PARTES EL 10 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
1638,SIDUR-PF-18-173.1432,25/01/2019,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-173 CELEBRADO ENTRE LAS PARTES EL 10 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",OB,,,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO SIDUR-PF-18-173 CELEBRADO ENTRE LAS PARTES EL 10 DE JULIO DE 2018, SERÁN CON CARGO AL OFICIO SH-NC-19-R-009 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 25 DE ENERO DE 2019",,,,,,,,
